ID,Country,Carrier,TrafficType,ClickDate,Device,Browser,OS,RefererUrl,UserIp,ConversionStatus,ConversionDate,ConversionPayOut,publisherId,subPublisherId,advertiserCampaignId,Fraud
201,IR,-1.0,M,2017-08-21 00:00:03,Huawei,chrome,Android,,5.119.232.191,False,,0.0,19121,,3312.0,0.0
202,IQ,977.0,A,2017-08-21 00:00:03,Generic,android_webkit,Android,,151.236.177.146,False,,0.0,242,,15472.0,0.0
203,UK,-1.0,,2017-08-21 00:00:03,Generic,android_webkit,Android,,80.41.210.216,False,,0.0,1306,,5520.0,0.0
204,BD,-1.0,M,2017-08-21 00:00:03,Lava,chrome,Android,track.brucelead.com,180.211.196.174,False,,0.0,1140,,7292.0,0.0
205,BD,-1.0,M,2017-08-21 00:00:03,Walton,chrome,Android,,203.112.211.178,False,,0.0,1140,,7292.0,0.0
206,IN,4.0,M,2017-08-21 00:00:03,Gionee,chrome,Android,,27.97.33.181,False,,0.0,301,,10128.0,0.0
207,IN,2.0,A,2017-08-21 00:00:03,Generic,android_webkit,Android,162.243.73.231,112.79.178.171,False,,0.0,18824,,5711.0,0.0
208,MX,-1.0,M,2017-08-21 00:00:03,Gionee,android_webkit,Android,,189.216.65.231,False,,0.0,55,,7292.0,0.0
209,TH,25.0,A,2017-08-21 00:00:03,Generic,android_webkit,Android,koolmedia.info,223.24.66.144,False,,0.0,1041,,5893.0,0.0
210,IN,2.0,A,2017-08-21 00:00:03,Generic,android_webkit,Android,,42.106.70.250,False,,0.0,35,,15752.0,0.0
211,AZ,174.0,M,2017-08-21 00:00:03,Lenovo,46.0.2490.76,Android,,5.191.15.129,False,,0.0,1138,,11829.0,0.0
212,RU,699.0,M,2017-08-21 00:00:03,Alcatel,chrome,Android,,83.220.236.197,False,,0.0,1189,,13960.0,0.0
213,CO,289.0,M,2017-08-21 00:00:03,Generic,android_webkit,Android,,186.119.58.54,False,,0.0,1193,,735.0,0.0
214,IN,121.0,A,2017-08-21 00:00:03,Datawind,chrome,Android,,47.29.67.145,False,,0.0,1203,,12686.0,0.0
215,IN,1.0,A,2017-08-21 00:00:03,Generic,android_webkit,Android,,223.227.61.212,False,,0.0,27,,8582.0,0.0
216,ID,74.0,M,2017-08-21 00:00:03,Generic,chrome,Android,,114.125.19.46,False,,0.0,55,,10227.0,0.0
217,IN,-1.0,A,2017-08-21 00:00:03,Lava,chrome,Android,nametraff.com,14.139.238.162,False,,0.0,448,,3312.0,0.0
218,BD,-1.0,M,2017-08-21 00:00:03,Samsung,chrome,Android,,182.48.76.90,False,,0.0,27,,1368.0,0.0
219,DZ,337.0,A,2017-08-21 00:00:03,Generic,android_webkit,Android,rocktraff.com,154.121.7.17,False,,0.0,282,,5893.0,0.0
220,MX,-1.0,M,2017-08-21 00:00:03,Zonda,chrome,Android,,189.216.198.94,False,,0.0,55,,12688.0,0.0
221,KW,523.0,,2017-08-21 00:00:03,Apple,iphone,iOS,182.74.46.89,94.128.187.223,False,,0.0,1203,,1643.0,0.0
222,UK,-1.0,A,2017-08-21 00:00:03,Alcatel,chrome,Android,,86.129.179.23,False,,0.0,520,,2024.0,0.0
223,TH,27.0,A,2017-08-21 00:00:03,Generic,android_webkit,Android,,1.46.8.24,False,,0.0,209,,7510.0,0.0
224,ID,-1.0,,2017-08-21 00:00:03,iZoom,chrome,Android,,223.255.224.121,False,,0.0,1306,,10228.0,0.0
225,TH,25.0,A,2017-08-21 00:00:03,Generic,android_webkit,Android,,223.24.109.204,False,,0.0,454,,7510.0,0.0
226,IN,121.0,A,2017-08-21 00:00:03,iBall,chromium,Android,,47.11.1.35,False,,0.0,520,,11991.0,0.0
227,PY,-1.0,A,2017-08-21 00:00:03,Huawei,chrome,Android,hyptas.com,181.122.112.98,False,,0.0,27,,9175.0,0.0
228,TH,25.0,A,2017-08-21 00:00:03,Lenovo,chrome,Android,,223.24.100.132,False,,0.0,520,,7510.0,0.0
229,IN,4.0,A,2017-08-21 00:00:03,Lava,chrome,Android,,27.97.108.127,False,,0.0,405,,12696.0,0.0
230,IN,121.0,A,2017-08-21 00:00:03,Generic,android_webkit,Android,track.cpa.tapgerine.com,47.9.223.28,False,,0.0,1362,,11991.0,0.0
231,BD,-1.0,M,2017-08-21 00:00:03,Symphony,chrome,Android,,103.67.196.220,False,,0.0,1140,,7292.0,0.0
232,KW,523.0,M,2017-08-21 00:00:03,Lenovo,46.0.2490.76,Android,,94.129.61.157,False,,0.0,1203,,10228.0,0.0
233,IN,2.0,A,2017-08-21 00:00:03,Generic,android_webkit,Android,hilltopads.net,42.109.200.51,False,,0.0,35,,5711.0,0.0
234,IN,2.0,A,2017-08-21 00:00:03,Intex,chrome,Android,,42.110.140.144,False,,0.0,209,,8786.0,0.0
235,ID,74.0,,2017-08-21 00:00:03,Generic,android_webkit,Android,,114.124.197.195,False,,0.0,1382,,4128.0,0.0
236,TH,-1.0,A,2017-08-21 00:00:03,true,chrome,Android,,171.5.248.52,False,,0.0,55,,7619.0,0.0
237,RU,699.0,A,2017-08-21 00:00:03,Generic,android_webkit,Android,track.brucelead.com,217.118.79.46,False,,0.0,1140,,5893.0,0.0
238,IN,121.0,A,2017-08-21 00:00:03,Generic,uc,Android,www.redtube.com,47.29.193.235,False,,0.0,32960,,3312.0,0.0
239,BR,218.0,A,2017-08-21 00:00:03,Motorola,chrome,Android,,179.89.253.221,False,,0.0,1181,,3312.0,0.0
240,KZ,530.0,A,2017-08-21 00:00:03,Samsung,chrome,Android,d.billyaffcontent.com,2.72.224.73,False,,0.0,26320,,3312.0,0.0
241,MX,50.0,M,2017-08-21 00:00:03,Generic,android_webkit,Android,,200.68.141.6,False,,0.0,55,,12688.0,0.0
242,MY,-1.0,A,2017-08-21 00:00:03,Generic,chrome,Android,,103.1.71.150,False,,0.0,520,,3312.0,0.0
243,TH,-1.0,A,2017-08-21 00:00:03,Generic,android_webkit,Android,www.fanasti.com,49.49.175.28,False,,0.0,413,,7510.0,0.0
244,ZA,48.0,A,2017-08-21 00:00:03,Generic,android_webkit,Android,,41.13.120.90,False,,0.0,1155,,1368.0,0.0
245,BD,125.0,A,2017-08-21 00:00:03,Generic,android_webkit,Android,,202.134.9.131,False,,0.0,1152,,4901.0,0.0
246,NG,43.0,A,2017-08-21 00:00:03,Samsung,chrome,Android,click.mobiupmedia.com,105.112.20.80,False,,0.0,35,,5893.0,0.0
247,CL,-1.0,M,2017-08-21 00:00:03,Alcatel,chrome,Android,bldtrax.com,200.86.253.80,False,,0.0,1140,,13960.0,0.0
248,IN,6.0,A,2017-08-21 00:00:03,Micromax,chrome,Android,,49.202.77.20,False,,0.0,282,,6779.0,0.0
249,BR,-1.0,M,2017-08-21 00:00:03,Multilaser,chrome,Android,bldtrax.com,187.64.102.57,False,,0.0,1140,,5893.0,0.0
250,ID,-1.0,A,2017-08-21 00:00:03,Generic,46.0.2490.76,Android,,202.67.41.18,False,,0.0,1312,,4788.0,0.0
251,IN,1.0,A,2017-08-21 00:00:03,Generic,uc,Android,162.243.80.250,223.237.2.191,False,,0.0,32960,,10715.0,0.0
252,US,-1.0,M,2017-08-21 00:00:03,Samsung,android_webkit,Android,,66.87.125.199,False,,0.0,1138,,5893.0,0.0
253,PH,-1.0,A,2017-08-21 00:00:03,Generic,android_webkit,Android,,110.54.147.67,False,,0.0,520,,1643.0,0.0
254,IN,121.0,A,2017-08-21 00:00:03,Samsung,chrome,Android,,47.29.195.163,False,,0.0,1203,,5368.0,0.0
255,TH,25.0,A,2017-08-21 00:00:03,Generic,android_webkit,Android,,223.24.10.102,False,,0.0,55,,735.0,0.0
256,TH,27.0,A,2017-08-21 00:00:03,ZTE,chrome,Android,lrffq.redirectvoluum.com,1.46.96.36,False,,0.0,619,,5893.0,0.0
257,IN,1.0,A,2017-08-21 00:00:03,Generic,android_webkit,Android,,223.237.11.9,False,,0.0,27,,15718.0,0.0
258,IN,1.0,A,2017-08-21 00:00:03,Samsung,android_webkit,Android,,223.182.67.79,False,,0.0,27,,15718.0,0.0
259,IQ,-1.0,,2017-08-21 00:00:03,Samsung,chrome,Android,,130.193.233.117,False,,0.0,1336,,5893.0,0.0
260,IN,3.0,M,2017-08-21 00:00:03,Micromax,chrome,Android,,49.139.68.22,False,,0.0,282,,15345.0,0.0
261,BD,45.0,M,2017-08-21 00:00:03,Generic,android_webkit,Android,,116.58.200.45,False,,0.0,1306,,12345.0,0.0
262,IN,3.0,A,2017-08-21 00:00:03,Generic,uc,Android,snipjack.com,101.222.0.86,False,,0.0,15478,,15345.0,0.0
263,BR,-1.0,A,2017-08-21 00:00:03,Generic,android_webkit,Android,,187.10.133.189,False,,0.0,1203,,2024.0,0.0
264,MM,574.0,M,2017-08-21 00:00:03,Vivo,chrome,Android,,37.111.9.212,False,,0.0,1306,,10227.0,0.0
265,TH,-1.0,M,2017-08-21 00:00:03,Generic,android_webkit,Android,,49.228.239.176,False,,0.0,1203,,2024.0,0.0
266,IN,2.0,A,2017-08-21 00:00:03,Generic,android_webkit,Android,,42.109.31.167,False,,0.0,209,,6178.0,0.0
267,SY,-1.0,M,2017-08-21 00:00:03,Lenovo,chrome,Android,,5.155.16.239,False,,0.0,1141,,4385.0,0.0
268,BD,-1.0,M,2017-08-21 00:00:03,Generic,android_webkit,Android,aldtrax.com,103.70.140.22,False,,0.0,1140,,7292.0,0.0
269,BR,218.0,A,2017-08-21 00:00:03,Motorola,chrome,Android,,179.150.254.199,False,,0.0,1181,,735.0,0.0
270,AR,58.0,M,2017-08-21 00:00:03,Generic,android_webkit,Android,unicorbott.com,181.9.127.214,False,,0.0,27,,12688.0,0.0
271,PH,-1.0,A,2017-08-21 00:00:03,Generic,android_webkit,Android,,112.207.26.66,False,,0.0,55,,13959.0,0.0
272,IQ,-1.0,M,2017-08-21 00:00:03,Samsung,chrome,Android,billionstarads.com,185.185.172.43,False,,0.0,1141,,11829.0,0.0
273,VN,-1.0,A,2017-08-21 00:00:03,Wing,chrome,Android,,14.232.33.221,False,,0.0,596,,5108.0,0.0
274,FR,-1.0,A,2017-08-21 00:00:03,Huawei,chrome,Android,transreten.com,81.48.221.200,False,,0.0,35180,,4901.0,0.0
275,IN,4.0,,2017-08-21 00:00:03,Panasonic,chrome,Android,bestforexplmdb.com,106.77.116.207,False,,0.0,1348,,12696.0,0.0
276,TH,-1.0,A,2017-08-21 00:00:03,ZTE,chrome,Android,,49.48.112.252,False,,0.0,1203,,5893.0,0.0
277,IN,1.0,,2017-08-21 00:00:03,Samsung,chrome,Android,obeyter.com,106.203.137.171,False,,0.0,1433,,9662.0,0.0
278,IN,4.0,A,2017-08-21 00:00:03,Generic,46.0.2490.76,Android,track.brucelead.com,27.97.11.153,False,,0.0,38,,15279.0,0.0
279,PH,71.0,M,2017-08-21 00:00:03,Generic,android_webkit,Android,,175.158.216.140,False,,0.0,282,,4901.0,0.0
280,TH,20.0,A,2017-08-21 00:00:03,Generic,android_webkit,Android,,49.230.199.81,False,,0.0,454,,7510.0,0.0
281,BD,-1.0,A,2017-08-21 00:00:03,Samsung,chrome,Android,,123.108.244.117,False,,0.0,520,,4904.0,0.0
282,IN,1.0,A,2017-08-21 00:00:03,Panasonic,chrome,Android,,223.231.0.149,False,,0.0,27,,16060.0,0.0
283,IN,4.0,A,2017-08-21 00:00:03,Generic,chrome,Android,,106.76.55.104,False,,0.0,437,,10128.0,0.0
284,IN,2.0,A,2017-08-21 00:00:03,Generic,android_webkit,Android,,42.111.206.158,False,,0.0,619,,7893.0,0.0
285,BD,-1.0,,2017-08-21 00:00:03,Symphony,chrome,Android,,144.48.108.138,False,,0.0,1306,,10227.0,0.0
286,DE,-1.0,,2017-08-21 00:00:03,Generic,android_webkit,Android,,93.195.125.200,False,,0.0,1306,,10227.0,0.0
287,IN,1.0,A,2017-08-21 00:00:03,Generic,uc,Android,162.243.80.250,223.237.2.191,False,,0.0,32960,,9662.0,0.0
288,IN,1.0,A,2017-08-21 00:00:03,Samsung,chrome,Android,,223.229.77.88,False,,0.0,242,,14544.0,0.0
289,IQ,-1.0,A,2017-08-21 00:00:03,Generic,android_webkit,Android,,109.127.67.231,False,,0.0,242,,5893.0,0.0
290,IN,4.0,A,2017-08-21 00:00:03,Samsung,chrome,Android,,106.67.45.177,False,,0.0,242,,14807.0,0.0
291,BR,218.0,A,2017-08-21 00:00:03,Samsung,android_webkit,Android,koolmedia.info,179.119.87.205,False,,0.0,1041,,1643.0,0.0
292,BR,218.0,M,2017-08-21 00:00:03,Generic,android_webkit,Android,,177.115.109.94,False,,0.0,1203,,2024.0,0.0
293,BD,44.0,,2017-08-21 00:00:03,Generic,android_webkit,Android,,119.30.35.218,False,,0.0,1306,,2025.0,0.0
294,BO,975.0,M,2017-08-21 00:00:03,Generic,android_webkit,Android,,181.114.108.96,False,,0.0,282,,1368.0,0.0
295,BD,44.0,,2017-08-21 00:00:03,Generic,android_webkit,Android,,119.30.39.8,False,,0.0,1306,,2025.0,0.0
296,RU,703.0,,2017-08-21 00:00:03,Apple,iphone,iOS,d.billyaffcontent.com,188.170.83.68,False,,0.0,352,,11829.0,0.0
297,CO,284.0,A,2017-08-21 00:00:03,Avvio,chrome,Android,,190.127.140.36,False,,0.0,55,,11829.0,0.0
298,IN,121.0,A,2017-08-21 00:00:03,Generic,android_webkit,Android,,49.35.21.245,False,,0.0,209,,3312.0,0.0
299,PK,-1.0,A,2017-08-21 00:00:03,Huawei,android_webkit,Android,,119.160.69.72,False,,0.0,909,,3312.0,0.0
300,IN,4.0,A,2017-08-21 00:00:03,Micromax,chrome,Android,,49.15.50.14,False,,0.0,209,,10128.0,0.0
301,MX,-1.0,,2017-08-21 00:00:03,Generic,android_webkit,Android,,201.157.108.95,False,,0.0,1306,,6113.0,0.0
302,BD,44.0,,2017-08-21 00:00:03,Generic,android_webkit,Android,,119.30.39.131,False,,0.0,1306,,2025.0,0.0
303,DZ,-1.0,A,2017-08-21 00:00:03,Argos,chrome,Android,rocktraff.com,41.109.222.41,False,,0.0,282,,3312.0,0.0
304,IR,-1.0,M,2017-08-21 00:00:03,Oukitel,chrome,Android,,5.125.203.31,False,,0.0,520,,11337.0,0.0
305,BO,984.0,M,2017-08-21 00:00:03,Generic,android_webkit,Android,obeyter.com,181.115.128.237,False,,0.0,27,,4901.0,0.0
306,IN,6.0,M,2017-08-21 00:00:03,Micromax,chrome,Android,,49.202.54.248,False,,0.0,242,,12952.0,0.0
307,CL,-1.0,,2017-08-21 00:00:03,Google,,Desktop,,191.114.17.245,False,,0.0,1421,,15469.0,0.0
308,IN,5.0,A,2017-08-21 00:00:04,Generic,android_webkit,Android,,101.61.166.64,False,,0.0,454,,12395.0,0.0
309,IN,5.0,A,2017-08-21 00:00:04,Generic,uc,Android,c.ltvperf.com,101.60.55.187,False,,0.0,10782,,3312.0,0.0
310,IN,1.0,A,2017-08-21 00:00:04,Samsung,chrome,Android,,27.63.147.237,False,,0.0,1203,,12686.0,0.0
311,TH,27.0,A,2017-08-21 00:00:04,Generic,android_webkit,Android,http://mnnbv.ab4hr.com/redirect/index?type=meta&to=aHR0cDovL21ubmJ2LmFiNGhyLmNvbQ%3D%3D&data=aHR0cDovL3RyYWNraW5nLmdhc21vYmkuY29tL2ZmNTAwMzFkLWZhOWMtNGZhMi04YWJhLTllMTU3NGUwZWM1Yz92YXIzPXt2YXIzfSZTdWJpZD0yMTA3NTEwMDgzNzUzMTk3OTIxMDAwMDU1ZjFiNzE3MDQ0NWYwNDgmcGF5b3V0PSZleHRlcm5hbGlkPW9rbmVvNTk5OWQ1MjZlZTg0ODI1MzU4MzMwOQ%3D%3D&action=action_final,1.47.44.82,False,,0.0,411,,7510.0,0.0
312,IN,1.0,A,2017-08-21 00:00:04,Generic,android_webkit,Android,,106.202.181.227,False,,0.0,619,,14544.0,0.0
313,IN,1.0,A,2017-08-21 00:00:04,Intex,chrome,Android,,106.192.172.49,False,,0.0,209,,815.0,0.0
314,IN,3.0,A,2017-08-21 00:00:04,Panasonic,chrome,Android,,101.218.230.248,False,,0.0,27,,15345.0,0.0
315,BD,-1.0,A,2017-08-21 00:00:04,Samsung,chrome,Android,,202.191.123.166,False,,0.0,454,,4904.0,0.0
316,IN,1.0,A,2017-08-21 00:00:04,Karbonn,chrome,Android,,223.227.119.31,False,,0.0,209,,8582.0,0.0
317,IN,121.0,A,2017-08-21 00:00:04,Generic,android_webkit,Android,,47.29.37.77,False,,0.0,242,,11991.0,0.0
318,TH,20.0,A,2017-08-21 00:00:04,ZTE,chrome,Android,,49.229.98.212,False,,0.0,540,,7510.0,0.0
319,BD,45.0,M,2017-08-21 00:00:04,Generic,uc,Android,192.241.191.139,116.58.203.210,False,,0.0,20461,,3312.0,0.0
320,TH,-1.0,M,2017-08-21 00:00:04,ZTE,chrome,Android,,125.27.244.161,False,,0.0,1203,,10228.0,0.0
321,ID,74.0,M,2017-08-21 00:00:04,Samsung,chrome,Android,,114.125.16.214,False,,0.0,1306,,10228.0,0.0
322,TH,-1.0,A,2017-08-21 00:00:04,Generic,chrome,Android,,49.49.238.18,False,,0.0,242,,7510.0,0.0
323,BD,44.0,,2017-08-21 00:00:04,Samsung,chrome,Android,,119.30.38.132,False,,0.0,1306,,2025.0,0.0
324,IN,4.0,A,2017-08-21 00:00:04,Google,android_webkit,Android,,106.78.194.19,False,,0.0,454,,10128.0,0.0
325,IN,121.0,A,2017-08-21 00:00:04,Generic,android_webkit,Android,,47.31.2.67,False,,0.0,454,,11991.0,0.0
326,UG,41.0,A,2017-08-21 00:00:04,LG,chrome,Android,,197.239.5.63,False,,0.0,603,,5894.0,0.0
327,BR,-1.0,A,2017-08-21 00:00:04,Generic,android_webkit,Android,,179.197.8.146,False,,0.0,750,,11338.0,0.0
328,IN,121.0,A,2017-08-21 00:00:04,Generic,android_webkit,Android,,49.34.6.70,False,,0.0,242,,11991.0,0.0
329,IN,121.0,A,2017-08-21 00:00:04,Generic,android_webkit,Android,,157.48.23.161,False,,0.0,301,,3312.0,0.0
330,US,-1.0,M,2017-08-21 00:00:04,Generic,android_webkit,Android,,104.236.82.50,False,,0.0,1203,,7618.0,0.0
331,ID,47.0,A,2017-08-21 00:00:04,Samsung,chrome,Android,lsm.nextstger.com,120.188.80.174,False,,0.0,1224,,5893.0,0.0
332,TH,25.0,A,2017-08-21 00:00:04,Intex,android_webkit,Android,,223.24.157.65,False,,0.0,520,,7510.0,0.0
333,US,-1.0,M,2017-08-21 00:00:04,Generic,android_webkit,Android,,159.203.119.80,False,,0.0,1138,,5894.0,0.0
334,BD,-1.0,M,2017-08-21 00:00:04,Generic,android_webkit,Android,track.brucelead.com,45.248.145.126,False,,0.0,1140,,7292.0,0.0
335,IN,-1.0,M,2017-08-21 00:00:04,Micromax,chrome,Android,,171.77.137.124,False,,0.0,1149,,13960.0,0.0
336,DE,-1.0,A,2017-08-21 00:00:04,Generic,android_webkit,Android,,87.150.105.12,False,,0.0,1203,,4385.0,0.0
337,IR,-1.0,M,2017-08-21 00:00:04,Generic,android_webkit,Android,,188.159.233.2,False,,0.0,1141,,4385.0,0.0
338,BR,218.0,A,2017-08-21 00:00:04,Apple,iphone,iOS,macandell.com,177.199.53.72,False,,0.0,27,,5893.0,0.0
339,BD,-1.0,,2017-08-21 00:00:04,Asus,chrome,Android,,103.253.38.11,False,,0.0,1306,,2025.0,0.0
340,TH,25.0,A,2017-08-21 00:00:04,Samsung,chromium,Android,,27.55.23.72,False,,0.0,32,,7510.0,0.0
341,BD,44.0,A,2017-08-21 00:00:04,Generic,android_webkit,Android,,119.30.45.184,False,,0.0,29472,,3312.0,0.0
342,TH,25.0,A,2017-08-21 00:00:04,Generic,android_webkit,Android,,223.24.130.50,False,,0.0,55,,7510.0,0.0
343,TH,27.0,A,2017-08-21 00:00:04,Generic,46.0.2490.76,Android,,1.46.200.83,False,,0.0,242,,7510.0,0.0
344,IN,1.0,,2017-08-21 00:00:04,Micromax,46.0.2490.76,Android,162.243.80.140,223.191.29.188,False,,0.0,1433,,9662.0,0.0
345,IN,4.0,A,2017-08-21 00:00:04,Xolo,chrome,Android,,106.67.102.243,False,,0.0,619,,12696.0,0.0
346,IN,1.0,,2017-08-21 00:00:04,Micromax,chrome,Android,obeyter.com,106.202.194.244,False,,0.0,1433,,9662.0,0.0
347,BD,45.0,M,2017-08-21 00:00:04,Cubot,android_webkit,Android,,103.67.159.242,False,,0.0,282,,4129.0,0.0
348,IN,121.0,A,2017-08-21 00:00:04,Generic,android_webkit,Android,,47.247.15.146,False,,0.0,32960,,3312.0,0.0
349,ID,46.0,,2017-08-21 00:00:04,Opera,opera,Android,sx.videosexlz.com,112.215.152.168,False,,0.0,264,,12833.0,0.0
350,MY,53.0,,2017-08-21 00:00:04,Generic,android_webkit,Android,,123.136.111.15,False,,0.0,1306,,10227.0,0.0
351,IN,121.0,A,2017-08-21 00:00:04,Xolo,46.0.2490.76,Android,,47.29.69.55,False,,0.0,540,,9175.0,0.0
352,IN,1.0,A,2017-08-21 00:00:04,Micromax,chrome,Android,,106.209.145.90,False,,0.0,209,,8582.0,0.0
353,BD,44.0,A,2017-08-21 00:00:04,Samsung,chrome,Android,njump.xmobistein.com,119.30.39.139,False,,0.0,274,,4129.0,0.0
354,IN,4.0,A,2017-08-21 00:00:04,Generic,uc,Android,,27.97.42.251,False,,0.0,32960,,16021.0,0.0
355,EC,339.0,M,2017-08-21 00:00:04,Generic,android_webkit,Android,,190.63.126.228,False,,0.0,1147,,16126.0,0.0
356,TH,27.0,A,2017-08-21 00:00:04,ZTE,chrome,Android,,1.47.194.169,False,,0.0,657,,7510.0,0.0
357,SA,724.0,M,2017-08-21 00:00:04,Samsung,chrome,Android,,5.108.128.15,False,,0.0,1138,,5894.0,0.0
358,NG,43.0,M,2017-08-21 00:00:04,Generic,android_webkit,Android,,105.112.33.244,False,,0.0,1203,,4904.0,0.0
359,IN,6.0,M,2017-08-21 00:00:04,Lava,chrome,Android,,27.107.136.25,False,,0.0,282,,16367.0,0.0
360,IQ,-1.0,,2017-08-21 00:00:04,Huawei,chrome,Android,,37.239.166.21,False,,0.0,520,,5893.0,0.0
361,IN,1.0,A,2017-08-21 00:00:04,Generic,android_webkit,Android,,223.237.176.44,False,,0.0,27,,8582.0,0.0
362,RU,703.0,A,2017-08-21 00:00:04,Generic,android_webkit,Android,,85.26.165.45,False,,0.0,301,,11829.0,0.0
363,BD,44.0,A,2017-08-21 00:00:04,Symphony,chrome,Android,,119.30.32.150,False,,0.0,282,,4901.0,0.0
364,TH,-1.0,A,2017-08-21 00:00:04,true,chrome,Android,,171.97.178.38,False,,0.0,619,,7510.0,0.0
365,DZ,337.0,M,2017-08-21 00:00:04,Generic,android_webkit,Android,,154.121.4.134,False,,0.0,1138,,4901.0,0.0
366,TH,27.0,A,2017-08-21 00:00:04,Generic,android_webkit,Android,http://mnnbv.ab4hr.com/redirect/index?type=meta&to=aHR0cDovL21ubmJ2LmFiNGhyLmNvbQ%3D%3D&data=aHR0cDovL3RyYWNraW5nLmdhc21vYmkuY29tL2ZmNTAwMzFkLWZhOWMtNGZhMi04YWJhLTllMTU3NGUwZWM1Yz92YXIzPXt2YXIzfSZTdWJpZD0wODA3NTEwMTM4ODUwODIzNDIwMjM1OTM4YTMwMzFiMGE3NTUwNDUmcGF5b3V0PSZleHRlcm5hbGlkPWd3amVvNTk5OWQ1MmEzZWFiNzQ1MDAzMjA4Mw%3D%3D&action=action_final,1.46.103.119,False,,0.0,411,,7510.0,0.0
367,IN,4.0,A,2017-08-21 00:00:04,Generic,android_webkit,Android,,106.67.116.86,False,,0.0,674,,10128.0,0.0
368,PY,-1.0,A,2017-08-21 00:00:04,Generic,android_webkit,Android,,181.120.75.78,False,,0.0,657,,735.0,0.0
369,BD,45.0,M,2017-08-21 00:00:04,Symphony,chrome,Android,,103.67.156.67,False,,0.0,282,,4129.0,0.0
370,BD,44.0,A,2017-08-21 00:00:04,Generic,chrome,Android,,119.30.47.176,False,,0.0,520,,4901.0,0.0
371,BD,-1.0,M,2017-08-21 00:00:04,Generic,chrome,Android,,45.64.136.150,False,,0.0,1306,,10228.0,0.0
372,ID,46.0,,2017-08-21 00:00:04,Generic,android_webkit,Android,,112.215.123.210,False,,0.0,127,,5893.0,0.0
373,US,-1.0,M,2017-08-21 00:00:04,LG,chrome,Android,t0p0ff3rs.com,71.85.225.11,False,,0.0,29,,3312.0,0.0
374,MX,-1.0,M,2017-08-21 00:00:04,Zonda,chrome,Android,,189.215.224.8,False,,0.0,1306,,10227.0,0.0
375,IN,1.0,A,2017-08-21 00:00:04,Generic,android_webkit,Android,,106.192.8.101,False,,0.0,1203,,5368.0,0.0
376,TH,27.0,A,2017-08-21 00:00:04,Generic,android_webkit,Android,http://mnnbv.ab4hr.com/redirect/index?type=meta&to=aHR0cDovL21ubmJ2LmFiNGhyLmNvbQ%3D%3D&data=aHR0cDovL3RyYWNraW5nLmdhc21vYmkuY29tL2ZmNTAwMzFkLWZhOWMtNGZhMi04YWJhLTllMTU3NGUwZWM1Yz92YXIzPXt2YXIzfSZTdWJpZD0xMjA3NTEwMDgzNzUzMTM1OTIxMDAwMDA0YjVmZGY3MDE3MTQwNGImcGF5b3V0PSZleHRlcm5hbGlkPWhleHloNTk5OWQ1Mjk3YjUxMTAzMjk3NTg4OQ%3D%3D&action=action_final,1.47.173.65,False,,0.0,411,,7510.0,0.0
377,NG,-1.0,,2017-08-21 00:00:04,Generic,chrome,Android,,197.211.61.44,False,,0.0,1306,,5893.0,0.0
378,TH,27.0,A,2017-08-21 00:00:04,Generic,android_webkit,Android,,1.47.134.226,False,,0.0,646,,7510.0,0.0
379,IN,1.0,,2017-08-21 00:00:04,Lenovo,chrome,Android,,27.63.190.122,False,,0.0,1433,,5893.0,0.0
380,IQ,-1.0,M,2017-08-21 00:00:04,Samsung,chrome,Android,,37.237.232.58,False,,0.0,242,,7292.0,0.0
381,TH,25.0,A,2017-08-21 00:00:04,Lenovo,chrome,Android,,27.55.119.65,False,,0.0,646,,7510.0,0.0
382,BR,-1.0,M,2017-08-21 00:00:04,Generic,android_webkit,Android,,200.139.132.50,False,,0.0,1203,,4787.0,0.0
383,BR,-1.0,M,2017-08-21 00:00:05,Samsung,chrome,Android,,191.242.232.51,False,,0.0,1306,,10228.0,0.0
384,MY,18.0,A,2017-08-21 00:00:05,Generic,android_webkit,Android,,183.171.89.49,False,,0.0,35,,735.0,0.0
385,MY,18.0,A,2017-08-21 00:00:05,Samsung,android_webkit,Android,,183.171.89.108,False,,0.0,1180,,3312.0,0.0
386,BD,-1.0,M,2017-08-21 00:00:05,Symphony,chrome,Android,track.brucelead.com,27.147.226.3,False,,0.0,1140,,7292.0,0.0
387,TH,27.0,A,2017-08-21 00:00:05,Generic,android_webkit,Android,162.243.74.32,1.47.9.73,False,,0.0,19011,,3312.0,0.0
388,ZA,-1.0,A,2017-08-21 00:00:05,Samsung,android_webkit,Android,,41.48.16.54,False,,0.0,216,,5893.0,0.0
389,CL,-1.0,A,2017-08-21 00:00:05,Alcatel,chrome,Android,,190.107.226.243,False,,0.0,1203,,3312.0,0.0
390,IN,1.0,,2017-08-21 00:00:05,Samsung,chrome,Android,obeyter.com,223.230.180.89,False,,0.0,1433,,5893.0,0.0
391,IN,4.0,,2017-08-21 00:00:05,Generic,android_webkit,Android,,27.97.67.85,False,,0.0,1227,,12696.0,0.0
392,TH,20.0,A,2017-08-21 00:00:05,Generic,android_webkit,Android,,49.229.113.238,False,,0.0,55,,735.0,0.0
393,ID,47.0,M,2017-08-21 00:00:05,Generic,android_webkit,Android,,120.188.32.124,False,,0.0,242,,12344.0,0.0
394,IN,1.0,,2017-08-21 00:00:05,Panasonic,chrome,Android,ilvicer.com,27.60.187.48,False,,0.0,1433,,9662.0,0.0
